"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_NAME","VARIABLE_UNITS","VALUE"
"TAXON_COUNT","location1",2006,"Gibsmithia hawaiiensis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Halimeda discoidea","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Halimeda distorta","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Halimeda incrassata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Halimeda macroloba","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Halimeda minima","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Halimeda opuntia","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Halimeda sp.","mean.percent.cover.per.0.25_m2",1.26
"TAXON_COUNT","location1",2006,"Halimeda taenicola","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Heteractis sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Hydroclathrus clathratus","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Hypnea spinella","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Jania sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Liagora ceranoides","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Lithophyllum kotschyanum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Lobophora variegata","mean.percent.cover.per.0.25_m2",0.2
"TAXON_COUNT","location1",2006,"Martensia elegans","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Microdictyon okamurae","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Microdictyon umbilicatum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Millepora platyphylla","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Neogoniolithon frutescens","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Neomeris vanbosseae","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Padina boryana","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Peyssonnelia bornetii","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Peyssonnelia inamoena","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Peyssonnelia sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Phormidium sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Phyllodictyon anastomosans","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Ralfsia sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Rhipidosiphon javensis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Sargassum pacificum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Symploca hydnoides","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Tridacna sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Turbinaria ornata","mean.percent.cover.per.0.25_m2",1.36
"TAXON_COUNT","location1",2006,"Valonia aegagropila","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2006,"Valonia ventricosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Acanthophora spicifera","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Actinotrichia fragilis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Algal Turf","mean.percent.cover.per.0.25_m2",44.98
"TAXON_COUNT","location1",2007,"Amansia rhodantha","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Amphiroa fragilissima","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Ascidian","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Asparagopsis taxiformis","mean.percent.cover.per.0.25_m2",4.78
"TAXON_COUNT","location1",2007,"Boodlea kaeneana","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Caulerpa peltata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Caulerpa pickeringii","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Caulerpa racemosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Caulerpa serrulata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Chaetomorpha antennina","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Chlorodesmis fastigiata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Chnoospora implexa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Cladophoropsis luxurians","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Cladophoropsis membranacea","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Codium geppiorum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Coelothrix irregularis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Corallimorpharia","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Crustose Corallines","mean.percent.cover.per.0.25_m2",3.64
"TAXON_COUNT","location1",2007,"Cyanophyta","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Damselfish Turf","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Dichotomaria marginata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Dichotomaria obtusata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Dictyosphaeria cavernosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Dictyosphaeria versluysii","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Dictyota bartayresiana","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Dictyota friabilis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Dictyota hamifera","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Dictyota implexa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Dictyota sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Galaxaura filamentosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Galaxaura rugosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Galaxaura sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Gelidiella acerosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Gelidiella sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Gibsmithia hawaiiensis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Halimeda discoidea","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Halimeda distorta","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Halimeda incrassata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Halimeda macroloba","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Halimeda minima","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Halimeda opuntia","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Halimeda sp.","mean.percent.cover.per.0.25_m2",0.74
"TAXON_COUNT","location1",2007,"Halimeda taenicola","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Heteractis sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Hydroclathrus clathratus","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Hypnea spinella","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Jania sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Liagora ceranoides","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Lithophyllum kotschyanum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Lobophora variegata","mean.percent.cover.per.0.25_m2",0.1
"TAXON_COUNT","location1",2007,"Martensia elegans","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Microdictyon okamurae","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Microdictyon umbilicatum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Millepora platyphylla","mean.percent.cover.per.0.25_m2",0.38
"TAXON_COUNT","location1",2007,"Neogoniolithon frutescens","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Neomeris vanbosseae","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Padina boryana","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Peyssonnelia bornetii","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Peyssonnelia inamoena","mean.percent.cover.per.0.25_m2",0.06
"TAXON_COUNT","location1",2007,"Peyssonnelia sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Phormidium sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Phyllodictyon anastomosans","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Ralfsia sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Rhipidosiphon javensis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Sargassum pacificum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Symploca hydnoides","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Tridacna sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Turbinaria ornata","mean.percent.cover.per.0.25_m2",0.96
"TAXON_COUNT","location1",2007,"Valonia aegagropila","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2007,"Valonia ventricosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Acanthophora spicifera","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Actinotrichia fragilis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Algal Turf","mean.percent.cover.per.0.25_m2",47.3
"TAXON_COUNT","location1",2008,"Amansia rhodantha","mean.percent.cover.per.0.25_m2",0.04
"TAXON_COUNT","location1",2008,"Amphiroa fragilissima","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Ascidian","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Asparagopsis taxiformis","mean.percent.cover.per.0.25_m2",4.26
"TAXON_COUNT","location1",2008,"Boodlea kaeneana","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Caulerpa peltata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Caulerpa pickeringii","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Caulerpa racemosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Caulerpa serrulata","mean.percent.cover.per.0.25_m2",0.1
"TAXON_COUNT","location1",2008,"Chaetomorpha antennina","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Chlorodesmis fastigiata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Chnoospora implexa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Cladophoropsis luxurians","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Cladophoropsis membranacea","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Codium geppiorum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Coelothrix irregularis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Corallimorpharia","mean.percent.cover.per.0.25_m2",0.04
"TAXON_COUNT","location1",2008,"Crustose Corallines","mean.percent.cover.per.0.25_m2",5.62
"TAXON_COUNT","location1",2008,"Cyanophyta","mean.percent.cover.per.0.25_m2",0.16
"TAXON_COUNT","location1",2008,"Damselfish Turf","mean.percent.cover.per.0.25_m2",0.04
"TAXON_COUNT","location1",2008,"Dichotomaria marginata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Dichotomaria obtusata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Dictyosphaeria cavernosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Dictyosphaeria versluysii","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Dictyota bartayresiana","mean.percent.cover.per.0.25_m2",0.06
"TAXON_COUNT","location1",2008,"Dictyota friabilis","mean.percent.cover.per.0.25_m2",0.04
"TAXON_COUNT","location1",2008,"Dictyota hamifera","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Dictyota implexa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Dictyota sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Galaxaura filamentosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Galaxaura rugosa","mean.percent.cover.per.0.25_m2",0.02
"TAXON_COUNT","location1",2008,"Galaxaura sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Gelidiella acerosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Gelidiella sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Gibsmithia hawaiiensis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Halimeda discoidea","mean.percent.cover.per.0.25_m2",0.1
"TAXON_COUNT","location1",2008,"Halimeda distorta","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Halimeda incrassata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Halimeda macroloba","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Halimeda minima","mean.percent.cover.per.0.25_m2",2.24
"TAXON_COUNT","location1",2008,"Halimeda opuntia","mean.percent.cover.per.0.25_m2",0.06
"TAXON_COUNT","location1",2008,"Halimeda sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Halimeda taenicola","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Heteractis sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Hydroclathrus clathratus","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Hypnea spinella","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Jania sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Liagora ceranoides","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Lithophyllum kotschyanum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Lobophora variegata","mean.percent.cover.per.0.25_m2",1.02
"TAXON_COUNT","location1",2008,"Martensia elegans","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Microdictyon okamurae","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Microdictyon umbilicatum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Millepora platyphylla","mean.percent.cover.per.0.25_m2",0.62
"TAXON_COUNT","location1",2008,"Neogoniolithon frutescens","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Neomeris vanbosseae","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Padina boryana","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Peyssonnelia bornetii","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Peyssonnelia inamoena","mean.percent.cover.per.0.25_m2",1.32
"TAXON_COUNT","location1",2008,"Peyssonnelia sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Phormidium sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Phyllodictyon anastomosans","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Ralfsia sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Rhipidosiphon javensis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Sargassum pacificum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Symploca hydnoides","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Tridacna sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Turbinaria ornata","mean.percent.cover.per.0.25_m2",0.22
"TAXON_COUNT","location1",2008,"Valonia aegagropila","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2008,"Valonia ventricosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Acanthophora spicifera","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Actinotrichia fragilis","mean.percent.cover.per.0.25_m2",0.02
"TAXON_COUNT","location1",2009,"Algal Turf","mean.percent.cover.per.0.25_m2",54.05
"TAXON_COUNT","location1",2009,"Amansia rhodantha","mean.percent.cover.per.0.25_m2",0.1
"TAXON_COUNT","location1",2009,"Amphiroa fragilissima","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Ascidian","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Asparagopsis taxiformis","mean.percent.cover.per.0.25_m2",3.96
"TAXON_COUNT","location1",2009,"Boodlea kaeneana","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Caulerpa peltata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Caulerpa pickeringii","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Caulerpa racemosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Caulerpa serrulata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Chaetomorpha antennina","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Chlorodesmis fastigiata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Chnoospora implexa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Cladophoropsis luxurians","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Cladophoropsis membranacea","mean.percent.cover.per.0.25_m2",0.02
"TAXON_COUNT","location1",2009,"Codium geppiorum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Coelothrix irregularis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Corallimorpharia","mean.percent.cover.per.0.25_m2",0.06
"TAXON_COUNT","location1",2009,"Crustose Corallines","mean.percent.cover.per.0.25_m2",9.89
"TAXON_COUNT","location1",2009,"Cyanophyta","mean.percent.cover.per.0.25_m2",0.22
"TAXON_COUNT","location1",2009,"Damselfish Turf","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Dichotomaria marginata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Dichotomaria obtusata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Dictyosphaeria cavernosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Dictyosphaeria versluysii","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Dictyota bartayresiana","mean.percent.cover.per.0.25_m2",0.02
"TAXON_COUNT","location1",2009,"Dictyota friabilis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Dictyota hamifera","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Dictyota implexa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Dictyota sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Galaxaura filamentosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Galaxaura rugosa","mean.percent.cover.per.0.25_m2",0.02
"TAXON_COUNT","location1",2009,"Galaxaura sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Gelidiella acerosa","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Gelidiella sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Gibsmithia hawaiiensis","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Halimeda discoidea","mean.percent.cover.per.0.25_m2",0.46
"TAXON_COUNT","location1",2009,"Halimeda distorta","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Halimeda incrassata","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Halimeda macroloba","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Halimeda minima","mean.percent.cover.per.0.25_m2",5.22
"TAXON_COUNT","location1",2009,"Halimeda opuntia","mean.percent.cover.per.0.25_m2",0.04
"TAXON_COUNT","location1",2009,"Halimeda sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Halimeda taenicola","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Heteractis sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Hydroclathrus clathratus","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Hypnea spinella","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Jania sp.","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Liagora ceranoides","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Lithophyllum kotschyanum","mean.percent.cover.per.0.25_m2",0
"TAXON_COUNT","location1",2009,"Lobophora variegata","mean.percent.cover.per.0.25_m2",1.84
"TAXON_COUNT","location1",2009,"Martensia elegans","mean.percent.cover.per.0.25_m2",0
